Bus_no,From,To,Link,Bus_Name,Bus_Type,Bus_Dept,Bus_Arrival,Duration,Rating,Price,Seats
0,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,RSRTC - 167049,Non AC Seater,14:30:00,19:15:00,04h 45m,3.9,229,42
1,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,RSRTC - 197935,Non AC Seater,14:30:00,19:15:00,04h 45m,3.9,229,42
2,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,RSRTC - 146140,AC Seater,14:46:00,18:48:00,04h 02m,3.9,460,23
3,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,RSRTC - 169078,Non AC Seater/Sleeper,15:00:00,19:30:00,04h 30m,3.9,302,30
4,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,RSRTC - 190572,Non AC Seater,16:15:00,21:00:00,04h 45m,3.9,229,42
5,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,RSRTC - 194178,AC Seater,16:30:00,20:30:00,04h 00m,3.9,460,27
6,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,RSRTC - 160785,AC Seater,17:30:00,21:30:00,04h 00m,3.9,460,35
7,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,RSRTC - 190951,Non AC Seater,18:00:00,22:30:00,04h 30m,3.9,229,42
8,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,RSRTC - 193481,Non AC Seater,18:30:00,23:00:00,04h 30m,3.9,229,42
9,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,RSRTC - 176394,AC Seater,20:00:00,23:45:00,03h 45m,3.9,460,30
10,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,RSRTC - 189473,Non AC Seater/Sleeper,21:00:00,01:30:00,04h 30m,3.9,302,37
11,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,RSRTC - 172841,AC Seater,22:01:00,01:30:00,03h 29m,3.9,460,37
12,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,RSRTC - 192299,AC Seater,23:00:00,02:45:00,03h 45m,3.9,458,37
13,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,RSRTC - 189583,Non AC Seater/Sleeper,23:59:00,03:45:00,03h 46m,3.9,302,7
14,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jain travels regd,AC Seater/Sleeper,14:00:00,18:00:00,04h 00m,3.9,430,24
15,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Shrinath® Travel Agency Pvt. Ltd.,AC Seater/Sleeper,14:00:00,18:30:00,04h 30m,3.9,700,40
16,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,M R Travels,AC Seater/Sleeper,15:30:00,20:00:00,04h 30m,3.9,550,29
17,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jain travels regd,Non AC Seater/Sleeper,15:30:00,20:30:00,05h 00m,3.9,330,39
18,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jain travels regd,Non AC Seater/Sleeper,17:00:00,22:55:00,05h 55m,3.9,330,41
19,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jakhar Travels,Non AC Seater/Sleeper,18:00:00,23:15:00,05h 15m,3.9,450,35
20,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Shre Ganesh Travels (VR SIYOL),AC Seater/Sleeper,19:00:00,23:00:00,04h 00m,3.9,600,37
21,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,M R Travels,Non AC Seater/Sleeper,18:30:00,23:40:00,05h 10m,3.9,495,37
22,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jain travels regd,Non AC Seater/Sleeper,19:00:00,23:50:00,04h 50m,3.9,330,39
23,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jain travels regd,Non AC Seater/Sleeper,19:00:00,23:36:00,04h 36m,3.9,330,32
24,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,M R Travels,AC Seater/Sleeper,19:30:00,23:50:00,04h 20m,3.9,1224,30
25,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jain travels regd,AC Seater/Sleeper,20:00:00,00:30:00,04h 30m,3.9,580,34
26,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Chanakya Travels Agency,Non AC Seater/Sleeper,20:30:00,01:15:00,04h 45m,3.9,500,40
27,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Deepak Travells,AC Seater/Sleeper,21:50:00,05:00:00,07h 10m,3.9,380,38
28,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,M R Travels,AC Seater/Sleeper,22:00:00,02:15:00,04h 15m,3.9,510,31
29,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jain travels regd,Non AC Seater/Sleeper,22:00:00,03:00:00,05h 00m,3.9,400,48
30,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jakhar Travels,AC Seater/Sleeper,22:00:00,02:30:00,04h 30m,3.9,500,25
31,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Shre Ganesh Travels (VR SIYOL),AC Seater/Sleeper,23:00:00,03:00:00,04h 00m,3.9,700,40
32,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,FlixBus,AC Seater/Sleeper,22:00:00,02:20:00,04h 20m,3.9,225,27
33,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Pooja Paraswnath Travels,AC Seater/Sleeper,22:00:00,03:34:00,05h 34m,3.9,500,32
34,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Tiger Travels,Non AC Seater/Sleeper,22:00:00,02:45:00,04h 45m,3.9,400,36
35,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Shre Ganesh Travels (VR SIYOL),AC Seater/Sleeper,22:45:00,03:15:00,04h 30m,3.9,600,31
36,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Gajraj Travels,AC Seater/Sleeper,22:00:00,03:10:00,05h 10m,3.9,650,34
37,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Chouhan Tour and Travel,AC Seater/Sleeper,22:26:00,03:11:00,04h 45m,3.9,700,33
38,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jain travels regd,AC Seater/Sleeper,22:30:00,02:35:00,04h 05m,3.9,650,32
39,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Chouhan travels and Cargo,AC Seater/Sleeper,22:35:00,03:20:00,04h 45m,3.9,666.67,32
40,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Swagat Travels,AC Seater/Sleeper,22:42:00,02:50:00,04h 08m,3.9,475,41
41,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,M R Travels,AC Seater/Sleeper,22:45:00,02:25:00,03h 40m,3.9,510,26
42,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Shre Ganesh Travels (VR SIYOL),AC Seater/Sleeper,23:59:00,04:15:00,04h 16m,3.9,700,36
43,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jakhar Travels,AC Seater/Sleeper,23:00:00,03:30:00,04h 30m,3.9,410,27
44,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Tiger Travels,AC Seater/Sleeper,23:15:00,03:45:00,04h 30m,3.9,500,40
45,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Bhagwati Travels and Tours,AC Seater/Sleeper,23:30:00,04:00:00,04h 30m,3.9,400,41
46,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jakhar Travels,AC Seater/Sleeper,23:39:00,04:30:00,04h 51m,3.9,648,24
47,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jakhar Travels And Cargo,AC Seater/Sleeper,23:40:00,04:00:00,04h 20m,3.9,400,34
48,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Shree Ganesh Travels,AC Seater/Sleeper,23:55:00,04:30:00,04h 35m,3.9,600,40
49,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Choudhary travels and cargo,AC Seater/Sleeper,15:00:00,19:30:00,04h 30m,3.9,600,21
50,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,RR Travels,AC Seater/Sleeper,15:55:00,22:20:00,06h 25m,3.9,500,41
51,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Om Travels,Non AC Seater/Sleeper,18:00:00,23:10:00,05h 10m,3.9,450,33
52,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Radhika Travels,Non AC Seater/Sleeper,18:00:00,23:15:00,05h 15m,3.9,450,33
53,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,RR Travels,AC Seater/Sleeper,18:55:00,01:15:00,06h 20m,3.9,350,41
54,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Gorsiya Travels,AC Seater/Sleeper,21:16:00,02:16:00,05h 00m,3.9,555,29
55,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jakhar Travels And Cargo,AC Seater/Sleeper,21:45:00,03:45:00,06h 00m,3.9,450,38
56,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,V k jain travels,Non AC Seater/Sleeper,22:00:00,03:05:00,05h 05m,3.9,330,36
57,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Laxmi traveller,AC Seater/Sleeper,22:00:00,02:41:00,04h 41m,3.9,450,30
58,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,V k jain travels,AC Seater/Sleeper,22:05:00,02:55:00,04h 50m,3.9,430,34
59,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Gorsiya Travels,AC Seater/Sleeper,23:40:00,04:15:00,04h 35m,3.9,570,38
60,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Chanakya Travels Agency,AC Seater/Sleeper,14:00:00,19:15:00,05h 15m,3.9,1100,40
61,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Shri Charbhuja Travels (A Unit Of Bala Agri..),AC Seater/Sleeper,14:09:00,18:01:00,03h 52m,3.9,1047.62,34
62,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,M R Travels,AC Seater/Sleeper,14:30:00,19:15:00,04h 45m,3.9,770,12
63,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jain travels regd,Non AC Seater/Sleeper,14:30:00,18:45:00,04h 15m,3.9,1000,42
64,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Mahadev Bus Service,Non AC Seater/Sleeper,15:00:00,17:30:00,02h 30m,3.9,1500,32
65,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jain travels regd,Non AC Seater/Sleeper,16:00:00,21:10:00,05h 10m,3.9,1400,30
66,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,bhaiya travels,Non AC Seater/Sleeper,17:00:00,22:12:00,05h 12m,3.9,1000,36
67,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,M R Travels,Non AC Seater/Sleeper,17:30:00,22:40:00,05h 10m,3.9,816,41
68,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Bluecity Bus,AC Seater/Sleeper,19:00:00,23:55:00,04h 55m,3.9,900,24
69,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Gajraj Travels,AC Seater/Sleeper,19:15:00,23:59:00,04h 44m,3.9,1200,34
70,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jakhar Travels,AC Seater/Sleeper,19:45:00,00:45:00,05h 00m,3.9,734,19
71,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Chanakya Travels Agency,AC Seater/Sleeper,21:30:00,01:50:00,04h 20m,3.9,950,36
72,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Shri Balaji Travels,AC Seater/Sleeper,14:00:00,19:00:00,05h 00m,3.9,1100,40
73,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Western Bus,AC Seater/Sleeper,15:30:00,20:00:00,04h 30m,3.9,5010,30
74,Jodhpur,Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Om Travels,Non AC Seater/Sleeper,16:00:00,21:00:00,05h 00m,3.9,1200,30
75,Jaipur,Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 143156,AC Seater,14:30:00,20:45:00,06h 15m,2.1,740,21
76,Jaipur,Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 196128,Non AC Seater,16:20:00,00:00:00,07h 40m,2.1,363,42
77,Jaipur,Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 196130,Non AC Seater,16:20:00,00:00:00,07h 40m,2.1,363,42
78,Jaipur,Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 188525,AC Seater,16:30:00,22:45:00,06h 15m,2.1,740,16
79,Jaipur,Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 157451,AC Seater,17:30:00,23:45:00,06h 15m,2.1,740,12
80,Jaipur,Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 189582,Non AC Seater/Sleeper,20:01:00,03:30:00,07h 29m,2.1,448,28
81,Jaipur,Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 190961,Non AC Seater/Sleeper,20:40:00,04:40:00,08h 00m,2.1,448,34
82,Jaipur,Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 163517,Non AC Seater,21:05:00,05:00:00,07h 55m,2.1,356,42
83,Jaipur,Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 178948,AC Seater,22:31:00,04:45:00,06h 14m,2.1,740,29
84,Jaipur,Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 170972,AC Seater,23:59:00,06:15:00,06h 16m,2.1,740,36
85,Jaipur,Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Gajraj Travels,AC Seater/Sleeper,22:15:00,05:35:00,07h 20m,2.1,600,12
86,Jaipur,Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jain travels regd,AC Seater/Sleeper,22:30:00,05:05:00,06h 35m,2.1,600,14
87,Jaipur,Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jain travels regd,AC Seater/Sleeper,23:00:00,06:00:00,07h 00m,2.1,450,23
88,Jaipur,Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,M R Travels,AC Seater/Sleeper,22:30:00,05:30:00,07h 00m,2.1,510,21
89,Jaipur,Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jain travels regd,AC Seater/Sleeper,21:45:00,05:00:00,07h 15m,2.1,571,19
90,Jaipur,Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,M R Travels,AC Seater/Sleeper,23:35:00,06:10:00,06h 35m,2.1,918,31
91,Jaipur,Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,B R Travels,AC Seater/Sleeper,22:30:00,04:36:00,06h 06m,2.1,500,22
92,Jaipur,Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Shailu Tour and Travels,AC Seater/Sleeper,19:40:00,04:29:00,08h 49m,2.1,450,39
93,Jaipur,Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jakhar Travels,AC Seater/Sleeper,22:30:00,05:30:00,07h 00m,2.1,429,29
94,Jaipur,Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Gayatri Travels,Non AC Seater/Sleeper,22:00:00,05:30:00,07h 30m,2.1,315,34
95,Jaipur,Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jakhar Travels,AC Seater/Sleeper,21:00:00,04:00:00,07h 00m,2.1,429,28
96,Jaipur,Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Geetanjali Travels,Non AC Seater/Sleeper,23:00:00,06:05:00,07h 05m,2.1,350,34
97,Jaipur,Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,R.S.Sodha Travels,AC Seater/Sleeper,21:30:00,03:10:00,05h 40m,2.1,700,27
98,Jaipur,Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Chouhan travels and Cargo,AC Seater/Sleeper,20:20:00,03:30:00,07h 10m,2.1,700,27
99,Jaipur,Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jakhar Travels And Cargo,AC Seater/Sleeper,21:00:00,03:40:00,06h 40m,2.1,450,29
100,Jaipur,Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jain travels regd,Non AC Seater/Sleeper,23:15:00,06:30:00,07h 15m,2.1,650,38
101,Jaipur,Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Shree Paras Travels,Non AC Seater/Sleeper,21:00:00,05:30:00,08h 30m,2.1,333,27
102,Jaipur,Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Geetanjali Travels,AC Seater/Sleeper,18:02:00,01:12:00,07h 10m,2.1,450,29
103,Jaipur,Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Bhagwati Travels and Tours,AC Seater/Sleeper,17:40:00,00:35:00,06h 55m,2.1,400,21
104,Jaipur,Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jain Shiv Shankar Travels,AC Seater/Sleeper,13:30:00,20:45:00,07h 15m,2.1,600,20
105,Jaipur,Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Shre Ganesh Travels (VR SIYOL),AC Seater/Sleeper,23:30:00,05:45:00,06h 15m,2.1,700,16
106,Jaipur,Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Swagat Travels,AC Seater/Sleeper,20:00:00,03:50:00,07h 50m,2.1,555,36
107,Jaipur,Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Pooja Travels,AC Seater/Sleeper,16:45:00,01:15:00,08h 30m,2.1,500,30
108,Jaipur,Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jakhar Travels And Cargo,AC Seater/Sleeper,21:00:00,03:55:00,06h 55m,2.1,700,26
109,Jaipur,Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Shri Ganesh Travels (LR SIYOL),AC Seater/Sleeper,20:00:00,02:30:00,06h 30m,2.1,450,20
110,Jaipur,Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Gorsiya Travels,AC Seater/Sleeper,19:15:00,02:00:00,06h 45m,2.1,416,39
111,Jaipur,Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Shri Ganesh Travels (LR SIYOL),AC Seater/Sleeper,18:30:00,01:30:00,07h 00m,2.1,450,32
112,Jaipur,Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Kalpana Travels Pvt. Ltd.,AC Seater/Sleeper,20:15:00,03:00:00,06h 45m,2.1,600,46
113,Jaipur,Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RR Travels,AC Seater/Sleeper,20:20:00,04:10:00,07h 50m,2.1,550,41
114,Jaipur,Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jakhar Travels And Cargo,AC Seater/Sleeper,20:30:00,03:50:00,07h 20m,2.1,450,39
115,Jaipur,Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jain Shiv Shankar Travels,Non AC Seater/Sleeper,20:20:00,03:50:00,07h 30m,2.1,400,32
116,Jaipur,Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,BG Travels,AC Seater/Sleeper,21:30:00,05:25:00,07h 55m,2.1,740,40
117,Jaipur,Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jakhar Travels And Cargo,Non AC Seater/Sleeper,19:00:00,02:30:00,07h 30m,2.1,330,32
118,Jaipur,Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Bhagwati Travels and Tours,AC Seater/Sleeper,18:00:00,00:30:00,06h 30m,2.1,800,30
119,Udaipur,Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,RSRTC - 183141,Non AC Seater,14:35:00,21:00:00,06h 25m,4,294,42
120,Udaipur,Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,RSRTC - 192831,Non AC Seater,15:00:00,21:00:00,06h 00m,4,285,42
121,Udaipur,Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,RSRTC - 197040,AC Seater,16:01:00,21:15:00,05h 14m,4,531,15
122,Udaipur,Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,RSRTC - 197538,Non AC Seater,17:15:00,00:15:00,07h 00m,4,294,42
123,Udaipur,Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,RSRTC - 193271,Non AC Seater,19:30:00,02:00:00,06h 30m,4,294,42
124,Udaipur,Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,RSRTC - 189622,Non AC Seater,22:00:00,05:00:00,07h 00m,4,294,42
125,Udaipur,Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Shree Devnarayan Travels,AC Seater/Sleeper,17:00:00,21:30:00,04h 30m,4,599,2
126,Udaipur,Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,M R Travels,AC Seater/Sleeper,17:10:00,21:55:00,04h 45m,4,612,27
127,Udaipur,Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Raj Travel,AC Seater/Sleeper,22:30:00,05:30:00,07h 00m,4,550,20
128,Udaipur,Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Jain travels regd,AC Seater/Sleeper,22:30:00,04:30:00,06h 00m,4,460,31
129,Udaipur,Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Jakhar Travels,AC Seater/Sleeper,22:00:00,04:30:00,06h 30m,4,457,28
130,Udaipur,Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Gajraj Travels,AC Seater/Sleeper,22:30:00,05:00:00,06h 30m,4,550,20
131,Udaipur,Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Kalpana Travels,Non AC Seater/Sleeper,22:00:00,04:54:00,06h 54m,4,300,29
132,Udaipur,Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Jain travels regd,Non AC Seater/Sleeper,22:00:00,04:00:00,06h 00m,4,350,46
133,Udaipur,Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Jain travels regd,AC Seater/Sleeper,13:45:00,19:45:00,06h 00m,4,500,13
134,Udaipur,Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Jain travels regd,Non AC Seater/Sleeper,22:15:00,04:30:00,06h 15m,4,360,41
135,Udaipur,Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Ravi Travels,Non AC Seater/Sleeper,23:00:00,05:45:00,06h 45m,4,400,38
136,Udaipur,Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Rishabh Travels Milan,AC Seater/Sleeper,21:00:00,02:15:00,05h 15m,4,500,14
137,Udaipur,Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,M R Travels,Non AC Seater/Sleeper,23:30:00,06:00:00,06h 30m,4,360,22
138,Udaipur,Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Jain travels regd,Non AC Seater/Sleeper,16:00:00,22:00:00,06h 00m,4,350,43
139,Udaipur,Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Jakhar Travels,AC Seater/Sleeper,19:30:00,23:59:00,04h 29m,4,457,27
140,Udaipur,Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Ashok Travels,Non AC Seater/Sleeper,23:15:00,05:30:00,06h 15m,4,675,44
141,Udaipur,Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Kamlesh Travels,AC Seater/Sleeper,21:00:00,02:45:00,05h 45m,4,700,15
142,Udaipur,Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Ravi Travels,Non AC Seater/Sleeper,21:30:00,04:15:00,06h 45m,4,400,45
143,Udaipur,Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Chandra Travels (Apex Chandra Pvt Ltd),Non AC Seater/Sleeper,22:30:00,04:30:00,06h 00m,4,350,28
144,Udaipur,Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Jain travels regd,Non AC Seater/Sleeper,23:15:00,06:30:00,07h 15m,4,350,38
145,Udaipur,Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Jain travels regd,AC Seater/Sleeper,17:30:00,23:55:00,06h 25m,4,500,28
146,Udaipur,Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Lake City Travels,AC Seater/Sleeper,22:45:00,05:20:00,06h 35m,4,400,24
147,Udaipur,Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Kamlesh Travels,AC Seater/Sleeper,22:00:00,03:45:00,05h 45m,4,850,38
148,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,RSRTC - 169343,Non AC Seater,14:30:00,16:45:00,02h 15m,3.9,129,42
149,Sikar,Jaipur,https://www.redbus.in/bus-tickets/sikar-to-jaipur,RSRTC - 183501,Non AC Seater,14:45:00,16:45:00,02h 00m,3.9,129,42
