Bus_no,From,To,Link,Bus_Name,Bus_Type,Bus_Dept,Bus_Arrival,Duration,Rating,Price,Seats
332,Thrissur,Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,UFO Bus,AC Seater,23:25:00,03:00:00,03h 35m,3,670,31
333,Thrissur,Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,Madhavi Travels,AC Sleeper,23:30:00,03:00:00,03h 30m,3,1299,30
334,Thrissur,Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,Madhavi Travels,AC Sleeper,23:30:00,02:05:00,02h 35m,3,1199,26
335,Thrissur,Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,Cochin Bus,AC Semi Sleeper,23:30:00,02:30:00,03h 00m,3,667,25
336,Thrissur,Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,Kalpaka Travels 1,AC Sleeper,23:40:00,02:30:00,02h 50m,3,900,28
337,Thrissur,Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,Cochin Bus,AC Sleeper,23:40:00,02:30:00,02h 50m,3,800,11
338,Thrissur,Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,UFO Bus,AC Semi Sleeper,23:40:00,02:45:00,03h 05m,3,775,5
339,Thrissur,Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,LIYAS TOURS,AC Sleeper,23:47:00,03:40:00,03h 53m,3,1049,9
340,Thrissur,Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,UFO Bus,AC Semi Sleeper,23:55:00,02:40:00,02h 45m,3,675,20
341,Thrissur,Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,SG Travels,AC Sleeper,23:50:00,02:30:00,02h 40m,3,849,21
342,Thrissur,Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,Greenline kerala,AC Seater,23:50:00,02:45:00,02h 55m,3,650,31
343,Thrissur,Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,Cochin Bus,AC Sleeper,23:50:00,03:00:00,03h 10m,3,900,14
344,Thrissur,Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,UFO Bus,AC Semi Sleeper,23:55:00,01:50:00,01h 55m,3,724,49
345,Thrissur,Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,Kalpaka Travels 1,AC Semi Sleeper,23:55:00,03:00:00,03h 05m,3,700,36
346,Thrissur,Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,Arya Travels,AC Sleeper,23:59:00,03:15:00,03h 16m,3,795,4
347,Thrissur,Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,Arya Travels,AC Sleeper,23:59:00,03:15:00,03h 16m,3,895,17
348,Thrissur,Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,EMERALD TRAVELS,AC Seater,00:15:00,04:15:00,04h 00m,3,600,35
349,Thrissur,Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,EMERALD TRAVELS,AC Sleeper,02:30:00,04:30:00,02h 00m,3,1100,12
350,Thrissur,Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,Aadithya Travels,AC Seater/Sleeper,23:00:00,01:45:00,02h 45m,3,1350,17
351,Thrissur,Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,Galaxy Tours,AC Seater/Sleeper,02:45:00,06:00:00,03h 15m,3,700,37
352,Thrissur,Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,Galaxy Tours,AC Semi Sleeper,02:45:00,06:00:00,03h 15m,3,650,11
353,Thiruvananthapuram,Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,KSRTC (Kerala) - 486,Non AC Seater,15:45:00,00:30:00,08h 45m,2.7,586,12
354,Thiruvananthapuram,Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,KSRTC (Kerala) - 1377,AC Seater,16:01:00,02:20:00,10h 19m,2.7,904,12
355,Thiruvananthapuram,Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,KSRTC (Kerala) - 667,Non AC Seater,16:15:00,02:30:00,10h 15m,2.7,477,38
356,Thiruvananthapuram,Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,KSRTC (Kerala) - 862,Non AC Seater,16:20:00,04:40:00,12h 20m,2.7,502,37
357,Thiruvananthapuram,Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,KSRTC (Kerala) - 368,AC Seater,16:25:00,03:05:00,10h 40m,2.7,935,17
358,Thiruvananthapuram,Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,KSRTC (Kerala) - 2985,Non AC Seater,16:45:00,03:35:00,10h 50m,2.7,502,32
359,Thiruvananthapuram,Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,KSRTC (Kerala) - 431,Non AC Seater,17:15:00,04:45:00,11h 30m,2.7,515,18
360,Thiruvananthapuram,Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,KSRTC (Kerala) - 43,Non AC Seater,17:40:00,03:21:00,09h 41m,2.7,586,6
361,Thiruvananthapuram,Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,KSRTC (Kerala) - 1199,Non AC Seater,18:11:00,04:05:00,09h 54m,2.7,565,7
362,Thiruvananthapuram,Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,KSRTC (Kerala) - 47,Non AC Seater,18:30:00,03:52:00,09h 22m,2.7,586,1
363,Thiruvananthapuram,Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,KSRTC (Kerala) - 2956,Non AC Seater,18:45:00,05:25:00,10h 40m,2.7,586,25
364,Thiruvananthapuram,Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,KSRTC (Kerala) - 49,Non AC Seater,19:10:00,04:20:00,09h 10m,2.7,565,6
365,Thiruvananthapuram,Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,KSRTC (Kerala) - 425,Non AC Seater,19:15:00,04:10:00,08h 55m,2.7,545,1
366,Thiruvananthapuram,Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,KSRTC (Kerala) - 453,Non AC Seater,19:40:00,05:05:00,09h 25m,2.7,586,25
367,Thiruvananthapuram,Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,KSRTC (Kerala) - 507,Non AC Seater,20:00:00,03:35:00,07h 35m,2.7,565,5
368,Thiruvananthapuram,Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,KSRTC (Kerala) - 2894,AC Seater,20:01:00,06:26:00,10h 25m,2.7,742,13
369,Thiruvananthapuram,Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,KSRTC (Kerala) - 528,Non AC Seater,20:45:00,04:40:00,07h 55m,2.7,586,2
370,Thiruvananthapuram,Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,KSRTC (Kerala) - 325,Non AC Seater,22:05:00,08:35:00,10h 30m,2.7,515,32
371,Thiruvananthapuram,Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,KSRTC (Kerala) - 2366,AC Seater,23:00:00,09:15:00,10h 15m,2.7,723,14
372,Thiruvananthapuram,Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,KSRTC (Kerala) - 500,Non AC Seater,23:45:00,07:25:00,07h 40m,2.7,586,2
373,Thiruvananthapuram,Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Madhavi Travels,AC Sleeper,19:50:00,04:30:00,08h 40m,2.7,999,11
374,Thiruvananthapuram,Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,A1 Travels,AC Seater/Sleeper,20:30:00,05:00:00,08h 30m,2.7,800,14
375,Thiruvananthapuram,Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,A1 Travels,Non AC Semi Sleeper,21:00:00,06:30:00,09h 30m,2.7,650,23
376,Thiruvananthapuram,Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,A1 Travels,AC Sleeper,19:00:00,04:00:00,09h 00m,2.7,925,15
377,Thiruvananthapuram,Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Kallada Travels (Suresh Kallada),AC Sleeper,18:01:00,05:00:00,10h 59m,2.7,1000,5
378,Thiruvananthapuram,Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,BLM Transports,AC Sleeper,20:15:00,05:00:00,08h 45m,2.7,1071,11
379,Thiruvananthapuram,Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Galaxy Tours,AC Seater/Sleeper,21:00:00,06:00:00,09h 00m,2.7,650,25
380,Thiruvananthapuram,Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Madhavi Travels,AC Semi Sleeper,20:40:00,04:30:00,07h 50m,2.7,899,31
381,Thiruvananthapuram,Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,A1 Travels,AC Seater/Sleeper,21:35:00,07:00:00,09h 25m,2.7,750,28
382,Thiruvananthapuram,Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Madhavi Travels,AC Semi Sleeper,20:45:00,04:50:00,08h 05m,2.7,899,24
383,Thiruvananthapuram,Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,A1 Travels,AC Seater/Sleeper,20:15:00,05:30:00,09h 15m,2.7,740,16
384,Thiruvananthapuram,Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Blue Bird Travels,AC Seater,20:45:00,06:30:00,09h 45m,2.7,599,29
385,Thiruvananthapuram,Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,LIYAS TOURS,AC Sleeper,16:45:00,03:40:00,10h 55m,2.7,1049,6
386,Thiruvananthapuram,Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Galaxy Tours,AC Semi Sleeper,21:00:00,06:00:00,09h 00m,2.7,650,11
387,Thiruvananthapuram,Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Perinchery Travels,AC Semi Sleeper,20:00:00,05:00:00,09h 00m,2.7,1199,32
388,Thiruvananthapuram,Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Aadithya Travels,AC Seater/Sleeper,14:25:00,01:45:00,11h 20m,2.7,1350,17
389,Thiruvananthapuram,Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,EMERALD TRAVELS,AC Sleeper,19:30:00,04:30:00,09h 00m,2.7,1100,10
390,Kottayam,Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,KSRTC (Kerala) - 1902,Non AC Seater,15:45:00,23:00:00,07h 15m,3.7,332,35
391,Kottayam,Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,KSRTC (Kerala) - 757,Non AC Seater,16:05:00,23:20:00,07h 15m,3.7,332,35
392,Kottayam,Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,KSRTC (Kerala) - 1877,AC Seater,16:30:00,23:20:00,06h 50m,3.7,475,10
393,Kottayam,Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,KSRTC (Kerala) - 1962,Non AC Seater,17:00:00,23:59:00,06h 59m,3.7,332,39
394,Kottayam,Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,KSRTC (Kerala) - 2783,Non AC Seater,17:30:00,01:00:00,07h 30m,3.7,386,8
395,Kottayam,Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,KSRTC (Kerala) - 1703,Non AC Seater,17:40:00,01:25:00,07h 45m,3.7,341,34
396,Kottayam,Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,KSRTC (Kerala) - 561,Non AC Seater,18:00:00,01:55:00,07h 55m,3.7,360,22
397,Kottayam,Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,KSRTC (Kerala) - 125,Non AC Seater,18:05:00,23:35:00,05h 30m,3.7,381,23
398,Kottayam,Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,KSRTC (Kerala) - 2131,Non AC Seater,18:30:00,01:50:00,07h 20m,3.7,370,17
399,Kottayam,Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,KSRTC (Kerala) - 475,Non AC Seater,18:45:00,00:35:00,05h 50m,3.7,381,24
400,Kottayam,Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,KSRTC (Kerala) - 2996,Non AC Seater,19:15:00,02:30:00,07h 15m,3.7,332,44
401,Kottayam,Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,KSRTC (Kerala) - 1377,AC Seater,19:35:00,02:20:00,06h 45m,3.7,606,13
402,Kottayam,Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,KSRTC (Kerala) - 559,Non AC Seater,19:46:00,02:10:00,06h 24m,3.7,381,12
403,Kottayam,Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,KSRTC (Kerala) - 1028,Non AC Seater,20:10:00,03:30:00,07h 20m,3.7,355,40
404,Kottayam,Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,KSRTC (Kerala) - 2071,Non AC Seater,20:30:00,02:30:00,06h 00m,3.7,350,11
405,Kottayam,Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,KSRTC (Kerala) - 2985,Non AC Seater,20:35:00,03:35:00,07h 00m,3.7,332,34
406,Kottayam,Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,KSRTC (Kerala) - 847,Non AC Seater,21:15:00,03:45:00,06h 30m,3.7,332,51
407,Kottayam,Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,KSRTC (Kerala) - 862,Non AC Seater,21:20:00,04:40:00,07h 20m,3.7,332,44
408,Kottayam,Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,KSRTC (Kerala) - 523,Non AC Seater,21:30:00,02:20:00,04h 50m,3.7,381,9
409,Kottayam,Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,KSRTC (Kerala) - 672,Non AC Seater,21:50:00,04:15:00,06h 25m,3.7,332,26
410,Kottayam,Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,KSRTC (Kerala) - 1199,Non AC Seater,21:55:00,04:05:00,06h 10m,3.7,381,8
411,Kottayam,Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,KSRTC (Kerala) - 3276,Non AC Seater,22:00:00,04:20:00,06h 20m,3.7,381,7
412,Kottayam,Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,KSRTC (Kerala) - 49,Non AC Seater,22:20:00,04:20:00,06h 00m,3.7,381,6
413,Kottayam,Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,KSRTC (Kerala) - 507,Non AC Seater,22:50:00,03:35:00,04h 45m,3.7,381,6
414,Kottayam,Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,KSRTC (Kerala) - 2690,Non AC Seater,23:06:00,05:30:00,06h 24m,3.7,332,47
415,Kottayam,Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Madhavi Travels,AC Sleeper,18:50:00,03:00:00,08h 10m,3.7,1299,10
416,Kottayam,Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Madhavi Travels,AC Semi Sleeper,23:59:00,04:30:00,04h 31m,3.7,899,35
417,Kottayam,Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Sonia Travels,AC Seater/Sleeper,19:10:00,02:29:00,07h 19m,3.7,750,19
418,Kottayam,Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Ubc travels,AC Seater/Sleeper,18:00:00,03:00:00,09h 00m,3.7,900,29
419,Kottayam,Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,A1 Travels,AC Seater/Sleeper,23:59:00,07:00:00,07h 01m,3.7,750,31
420,Kottayam,Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kallada Travels (Suresh Kallada),AC Sleeper,18:15:00,01:25:00,07h 10m,3.7,1100,20
421,Kottayam,Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Ubc travels,AC Semi Sleeper,17:30:00,01:00:00,07h 30m,3.7,700,13
422,Kottayam,Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Jacobs Travels,AC Semi Sleeper,18:30:00,02:30:00,08h 00m,3.7,700,22
423,Kottayam,Kozhikode,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,EMERALD TRAVELS,AC Sleeper,23:20:00,04:30:00,05h 10m,3.7,1100,11
