Bus_no,From,To,Link,Bus_Name,Bus_Type,Bus_Dept,Bus_Arrival,Duration,Rating,Price,Seats
297,Delhi Airport,Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana,Maheshwaram Travels,AC Seater/Sleeper,21:00:00,04:00:00,07h 00m,3.5,666,33
298,Delhi Airport,Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana,FlixBus,AC Sleeper,23:30:00,06:00:00,06h 30m,3.5,1325.89,2
299,Delhi Airport,Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana,Banjara Satguru Travels,AC Seater/Sleeper,22:40:00,04:46:00,06h 06m,3.5,751,32
300,Delhi Airport,Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana,Indo Canadian Transport Company,AC Semi Sleeper,23:30:00,07:45:00,08h 15m,3.5,3300,51
301,Delhi Airport,Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana,Indo Canadian Transport Company,AC Semi Sleeper,19:30:00,03:45:00,08h 15m,3.5,3300,45
302,Delhi Airport,Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana,Travel Point,AC Seater/Sleeper,21:00:00,02:21:00,05h 21m,3.5,1046.67,50
303,Delhi Airport,Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana,Travel Point,AC Seater/Sleeper,21:00:00,02:30:00,05h 30m,3.5,1099,40
304,Delhi Airport,Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana,CALL2TRIP,AC Seater/Sleeper,22:40:00,04:40:00,06h 00m,3.5,550,13
305,Delhi Airport,Ludhiana,https://www.redbus.in/bus-tickets/delhi-airport-to-ludhiana,SHAH HOLIDAY TRAVEL,AC Seater/Sleeper,22:30:00,04:30:00,06h 00m,3.5,799,50
306,Chandigarh,Patiala,https://www.redbus.in/bus-tickets/chandigarh-to-patiala,PEPSU (Punjab) - 66753,AC Seater,17:20:00,19:23:00,02h 03m,3.7,164,40
307,Chandigarh,Patiala,https://www.redbus.in/bus-tickets/chandigarh-to-patiala,Orbit Aviation Pvt. Ltd.,AC Semi Sleeper,15:25:00,16:55:00,01h 30m,3.7,200,33
308,Chandigarh,Patiala,https://www.redbus.in/bus-tickets/chandigarh-to-patiala,Orbit Aviation Pvt. Ltd.,AC Semi Sleeper,17:10:00,19:10:00,02h 00m,3.7,210,45
309,Chandigarh,Patiala,https://www.redbus.in/bus-tickets/chandigarh-to-patiala,NEW FATEH BUS SERVICE,AC Semi Sleeper,16:25:00,18:00:00,01h 35m,3.7,525,28
310,Delhi,Amritsar,https://www.redbus.in/bus-tickets/delhi-to-amritsar,PEPSU (Punjab) - 67121,AC Seater,22:20:00,08:50:00,10h 30m,2.3,1269,29
311,Delhi,Amritsar,https://www.redbus.in/bus-tickets/delhi-to-amritsar,RSRTC - 156675,Non AC Seater,22:30:00,08:30:00,10h 00m,2.3,650,41
312,Delhi,Amritsar,https://www.redbus.in/bus-tickets/delhi-to-amritsar,Yolo Bus,AC Seater/Sleeper,23:39:00,08:06:00,08h 27m,2.3,700,19
313,Delhi,Amritsar,https://www.redbus.in/bus-tickets/delhi-to-amritsar,AdIntrCity SmartBus,AC Seater/Sleeper,21:20:00,06:25:00,09h 05m,2.3,809,16
314,Delhi,Amritsar,https://www.redbus.in/bus-tickets/delhi-to-amritsar,IntrCity SmartBus,AC Seater/Sleeper,21:10:00,06:40:00,09h 30m,2.3,809,17
315,Delhi,Amritsar,https://www.redbus.in/bus-tickets/delhi-to-amritsar,IntrCity SmartBus,AC Seater/Sleeper,23:25:00,08:40:00,09h 15m,2.3,699,24
316,Delhi,Amritsar,https://www.redbus.in/bus-tickets/delhi-to-amritsar,Laxmi holidays,AC Seater/Sleeper,22:20:00,07:30:00,09h 10m,2.3,649,14
317,Delhi,Amritsar,https://www.redbus.in/bus-tickets/delhi-to-amritsar,AdMuskan Tour And Travels private Limited,AC Semi Sleeper,22:55:00,06:30:00,07h 35m,2.3,999,8
318,Delhi,Amritsar,https://www.redbus.in/bus-tickets/delhi-to-amritsar,Laxmi holidays,AC Sleeper,23:40:00,09:10:00,09h 30m,2.3,849,11
319,Delhi,Amritsar,https://www.redbus.in/bus-tickets/delhi-to-amritsar,City Land Travels,AC Seater/Sleeper,23:59:00,08:10:00,08h 11m,2.3,630,12
320,Delhi,Amritsar,https://www.redbus.in/bus-tickets/delhi-to-amritsar,ADTC tour and Travels,AC Semi Sleeper,22:55:00,06:25:00,07h 30m,2.3,799,17
321,Delhi,Amritsar,https://www.redbus.in/bus-tickets/delhi-to-amritsar,Laxmi holidays,Non AC Seater/Sleeper,22:00:00,07:50:00,09h 50m,2.3,649,14
322,Delhi,Amritsar,https://www.redbus.in/bus-tickets/delhi-to-amritsar,Zingbus Plus,AC Seater/Sleeper,22:30:00,08:10:00,09h 40m,2.3,1138,8
323,Delhi,Amritsar,https://www.redbus.in/bus-tickets/delhi-to-amritsar,RS YADAV SMART BUS,AC Seater/Sleeper,22:40:00,07:10:00,08h 30m,2.3,799,7
324,Delhi,Amritsar,https://www.redbus.in/bus-tickets/delhi-to-amritsar,Yolo Bus,AC Seater/Sleeper,00:19:00,08:25:00,08h 06m,2.3,1000,14
325,Delhi,Amritsar,https://www.redbus.in/bus-tickets/delhi-to-amritsar,Laxmi holidays,AC Sleeper,23:00:00,08:30:00,09h 30m,2.3,800,16
326,Delhi,Amritsar,https://www.redbus.in/bus-tickets/delhi-to-amritsar,ADTC tour and Travels,AC Seater/Sleeper,23:05:00,06:30:00,07h 25m,2.3,749,6
327,Delhi,Amritsar,https://www.redbus.in/bus-tickets/delhi-to-amritsar,Golden Temple Express Volvo,AC Seater/Sleeper,23:25:00,07:30:00,08h 05m,2.3,799,7
328,Delhi,Amritsar,https://www.redbus.in/bus-tickets/delhi-to-amritsar,Laxmi holidays,AC Sleeper,23:30:00,09:40:00,10h 10m,2.3,849,27
329,Delhi,Amritsar,https://www.redbus.in/bus-tickets/delhi-to-amritsar,IntrCity SmartBus,AC Seater/Sleeper,23:50:00,09:05:00,09h 15m,2.3,699,20
330,Delhi,Amritsar,https://www.redbus.in/bus-tickets/delhi-to-amritsar,IntrCity SmartBus,AC Seater/Sleeper,00:20:00,09:10:00,08h 50m,2.3,749,24
331,Delhi,Amritsar,https://www.redbus.in/bus-tickets/delhi-to-amritsar,IntrCity SmartBus,AC Seater/Sleeper,00:05:00,08:35:00,08h 30m,2.3,799,24
332,Delhi,Amritsar,https://www.redbus.in/bus-tickets/delhi-to-amritsar,Deltin Travels Pvt Ltd,AC Seater/Sleeper,22:30:00,08:00:00,09h 30m,2.3,700,8
333,Delhi,Amritsar,https://www.redbus.in/bus-tickets/delhi-to-amritsar,Deltin Travels Pvt Ltd,AC Seater/Sleeper,22:30:00,08:00:00,09h 30m,2.3,700,12
334,Delhi,Amritsar,https://www.redbus.in/bus-tickets/delhi-to-amritsar,FlixBus,AC Sleeper,23:30:00,08:45:00,09h 15m,2.3,1121.43,2
335,Delhi,Amritsar,https://www.redbus.in/bus-tickets/delhi-to-amritsar,IntrCity SmartBus,AC Seater/Sleeper,23:45:00,09:00:00,09h 15m,2.3,1069,11
336,Delhi,Amritsar,https://www.redbus.in/bus-tickets/delhi-to-amritsar,IntrCity SmartBus,AC Seater/Sleeper,00:15:00,09:10:00,08h 55m,2.3,959,13
337,Delhi,Amritsar,https://www.redbus.in/bus-tickets/delhi-to-amritsar,IntrCity SmartBus,AC Seater/Sleeper,23:30:00,09:15:00,09h 45m,2.3,789,15
338,Delhi,Amritsar,https://www.redbus.in/bus-tickets/delhi-to-amritsar,Indo Canadian Transport Company,AC Semi Sleeper,23:30:00,11:00:00,11h 30m,2.3,3300,39
339,Delhi,Amritsar,https://www.redbus.in/bus-tickets/delhi-to-amritsar,Indo Canadian Transport Company,AC Semi Sleeper,19:30:00,07:00:00,11h 30m,2.3,3300,45
340,Delhi,Amritsar,https://www.redbus.in/bus-tickets/delhi-to-amritsar,Golden Temple Express Volvo,AC Seater/Sleeper,23:35:00,07:30:00,07h 55m,2.3,989,2
341,Delhi,Amritsar,https://www.redbus.in/bus-tickets/delhi-to-amritsar,Banjara Satguru Travels,AC Seater/Sleeper,00:10:00,07:35:00,07h 25m,2.3,629,33
342,Delhi,Amritsar,https://www.redbus.in/bus-tickets/delhi-to-amritsar,Indo Canadian Transport Company,AC Sleeper,22:00:00,09:30:00,11h 30m,2.3,3850,33
343,Delhi,Amritsar,https://www.redbus.in/bus-tickets/delhi-to-amritsar,Golden Temple Express Volvo,AC Semi Sleeper,23:20:00,07:50:00,08h 30m,2.3,799,16
344,Delhi,Amritsar,https://www.redbus.in/bus-tickets/delhi-to-amritsar,Golden Temple Express Volvo,AC Semi Sleeper,23:20:00,07:10:00,07h 50m,2.3,799,16
345,Delhi,Amritsar,https://www.redbus.in/bus-tickets/delhi-to-amritsar,Golden Temple Volvo Bus Service,AC Seater/Sleeper,00:40:00,09:10:00,08h 30m,2.3,761,38
346,Delhi,Amritsar,https://www.redbus.in/bus-tickets/delhi-to-amritsar,Banjara Satguru Travels,AC Seater/Sleeper,23:35:00,07:15:00,07h 40m,2.3,629,25
347,Delhi,Amritsar,https://www.redbus.in/bus-tickets/delhi-to-amritsar,K.S Travels,AC Semi Sleeper,23:00:00,07:00:00,08h 00m,2.3,700,30
348,Delhi,Amritsar,https://www.redbus.in/bus-tickets/delhi-to-amritsar,NEW KING BUS SERVICE,AC Seater/Sleeper,22:50:00,06:30:00,07h 40m,2.3,599,25
349,Delhi,Amritsar,https://www.redbus.in/bus-tickets/delhi-to-amritsar,Classic Travels,AC Seater/Sleeper,21:00:00,06:15:00,09h 15m,2.3,690,20
350,Delhi,Amritsar,https://www.redbus.in/bus-tickets/delhi-to-amritsar,CALL2TRIP,AC Seater/Sleeper,22:59:00,07:10:00,08h 11m,2.3,550,13
351,Phagwara,Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,PEPSU (Punjab) - 67098,AC Seater,18:35:00,04:05:00,09h 30m,3.6,1107,29
352,Phagwara,Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,PEPSU (Punjab) - 67098,AC Seater,18:35:00,03:25:00,08h 50m,3.6,983,29
353,Phagwara,Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,PEPSU (Punjab) - 67128,AC Seater,19:30:00,04:50:00,09h 20m,3.6,1107,34
354,Phagwara,Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,PEPSU (Punjab) - 67128,AC Seater,19:30:00,03:50:00,08h 20m,3.6,983,34
355,Phagwara,Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,PEPSU (Punjab) - 67164,AC Seater,20:20:00,04:50:00,08h 30m,3.6,983,36
356,Phagwara,Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,PEPSU (Punjab) - 67164,AC Seater,20:20:00,05:50:00,09h 30m,3.6,1107,36
357,Phagwara,Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,Laxmi holidays,AC Seater/Sleeper,21:20:00,04:45:00,07h 25m,3.6,473,16
358,Phagwara,Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,IntrCity SmartBus,AC Seater/Sleeper,23:05:00,06:15:00,07h 10m,3.6,509,20
359,Phagwara,Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,Laxmi holidays,AC Sleeper,23:35:00,07:00:00,07h 25m,3.6,550,21
360,Phagwara,Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,Yolo Bus,AC Seater/Sleeper,21:37:00,04:18:00,06h 41m,3.6,600,26
361,Phagwara,Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,Laxmi holidays,Non AC Seater/Sleeper,22:40:00,06:20:00,07h 40m,3.6,426,28
362,Phagwara,Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,IntrCity SmartBus,AC Seater/Sleeper,23:15:00,06:25:00,07h 10m,3.6,509,23
363,Phagwara,Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,Laxmi holidays,AC Sleeper,23:10:00,06:45:00,07h 35m,3.6,550,36
364,Phagwara,Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,IntrCity SmartBus,AC Seater/Sleeper,23:30:00,06:35:00,07h 05m,3.6,509,25
365,Phagwara,Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,Golden Temple Express Volvo,AC Semi Sleeper,23:40:00,06:20:00,06h 40m,3.6,599,37
366,Phagwara,Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,IntrCity SmartBus,AC Seater/Sleeper,22:15:00,06:20:00,08h 05m,3.6,659,20
367,Phagwara,Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,Golden Temple Express Volvo,AC Seater/Sleeper,22:40:00,05:30:00,06h 50m,3.6,549,23
368,Phagwara,Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,Muskan Tour And Travels private Limited,AC Semi Sleeper,23:30:00,05:30:00,06h 00m,3.6,599,42
369,Phagwara,Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,Golden Temple Express Volvo,AC Seater/Sleeper,23:57:00,06:30:00,06h 33m,3.6,499,34
370,Phagwara,Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,Orbit Aviation Pvt Ltd,AC Semi Sleeper,15:50:00,23:30:00,07h 40m,3.6,699,18
371,Phagwara,Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,Golden Temple Express Volvo,AC Seater/Sleeper,23:55:00,06:50:00,06h 55m,3.6,499,36
372,Phagwara,Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,Golden Temple Express Volvo,AC Semi Sleeper,23:47:00,06:05:00,06h 18m,3.6,599,33
373,Phagwara,Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,New Navyug Travels,AC Sleeper,22:00:00,05:30:00,07h 30m,3.6,775,34
374,Phagwara,Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,Zingbus Plus,AC Seater/Sleeper,22:45:00,06:40:00,07h 55m,3.6,497,28
375,Phagwara,Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,IntrCity SmartBus,AC Seater/Sleeper,23:55:00,06:40:00,06h 45m,3.6,509,29
376,Phagwara,Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,IntrCity SmartBus,AC Seater/Sleeper,22:20:00,05:50:00,07h 30m,3.6,509,21
377,Phagwara,Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,Khurana Bus Service,AC Seater,19:20:00,02:45:00,07h 25m,3.6,550,22
378,Phagwara,Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,IntrCity SmartBus,AC Seater/Sleeper,22:00:00,05:15:00,07h 15m,3.6,699,16
379,Phagwara,Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,Golden Temple Express Volvo,AC Seater/Sleeper,22:45:00,05:20:00,06h 35m,3.6,499,24
380,Phagwara,Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,Golden Temple Express Volvo,AC Seater/Sleeper,23:55:00,06:50:00,06h 55m,3.6,549,30
381,Phagwara,Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,ADTC tour and Travels,AC Seater/Sleeper,23:35:00,05:15:00,05h 40m,3.6,600,25
382,Phagwara,Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,Bhawani Travels,AC Seater/Sleeper,23:20:00,06:10:00,06h 50m,3.6,499,29
383,Phagwara,Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,IntrCity SmartBus,AC Seater/Sleeper,23:25:00,06:40:00,07h 15m,3.6,719,19
384,Phagwara,Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,IntrCity SmartBus,AC Seater/Sleeper,22:55:00,05:30:00,06h 35m,3.6,549,42
385,Phagwara,Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,Vijay Tour and Travels,AC Sleeper,16:40:00,01:30:00,08h 50m,3.6,1170,36
386,Phagwara,Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,FlixBus,AC Sleeper,23:45:00,07:00:00,07h 15m,3.6,605.36,14
387,Phagwara,Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,Indo Canadian Transport Company,AC Sleeper,20:35:00,05:00:00,08h 25m,3.6,3850,26
388,Phagwara,Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,Indo Canadian Transport Company,AC Semi Sleeper,22:35:00,07:00:00,08h 25m,3.6,3300,44
389,Phagwara,Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,Indo Canadian Transport Company,AC Semi Sleeper,18:35:00,03:00:00,08h 25m,3.6,3300,51
390,Phagwara,Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,Indo Canadian Transport Company,AC Semi Sleeper,18:35:00,03:00:00,08h 25m,3.6,2500,51
391,Phagwara,Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,Indo Canadian Transport Company,AC Semi Sleeper,18:35:00,03:00:00,08h 25m,3.6,2500,51
392,Phagwara,Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,Indo Canadian Transport Company,AC Semi Sleeper,22:35:00,09:00:00,10h 25m,3.6,2500,44
393,Phagwara,Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,Indo Canadian Transport Company,AC Semi Sleeper,18:35:00,03:00:00,08h 25m,3.6,2500,51
394,Phagwara,Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,Deltin Travels Pvt Ltd,AC Seater/Sleeper,21:35:00,05:00:00,07h 25m,3.6,599,31
395,Phagwara,Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,Deltin Travels Pvt Ltd,AC Seater/Sleeper,21:45:00,04:40:00,06h 55m,3.6,600,27
396,Phagwara,Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi,Armaan Tour & Travels,AC Seater/Sleeper,21:45:00,06:00:00,08h 15m,3.6,739,29
397,Delhi Airport,Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,PEPSU (Punjab) - 67132,AC Seater,17:40:00,00:50:00,07h 10m,4.5,1045,31
398,Delhi Airport,Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,PEPSU (Punjab) - 67121,AC Seater,21:00:00,06:50:00,09h 50m,4.5,1169,29
399,Delhi Airport,Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,PEPSU (Punjab) - 67121,AC Seater,22:20:00,06:50:00,08h 30m,4.5,1045,29
400,Delhi Airport,Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,PEPSU (Punjab) - 67064,AC Seater,23:58:00,08:58:00,09h 00m,4.5,1169,36
401,Delhi Airport,Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,Laxmi holidays,AC Seater/Sleeper,22:20:00,05:55:00,07h 35m,4.5,691,14
402,Delhi Airport,Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,Laxmi holidays,AC Sleeper,23:30:00,08:00:00,08h 30m,4.5,899,27
403,Delhi Airport,Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,Zingbus Plus,AC Seater/Sleeper,22:30:00,06:25:00,07h 55m,4.5,1322,9
404,Delhi Airport,Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,IntrCity SmartBus,AC Seater/Sleeper,22:15:00,07:15:00,09h 00m,4.5,699,24
405,Delhi Airport,Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,IntrCity SmartBus,AC Seater/Sleeper,23:15:00,08:05:00,08h 50m,4.5,749,24
406,Delhi Airport,Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,Zingbus Plus,AC Seater/Sleeper,20:00:00,04:05:00,08h 05m,4.5,995,9
407,Delhi Airport,Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,Laxmi holidays,AC Sleeper,23:40:00,07:30:00,07h 50m,4.5,899,11
408,Delhi Airport,Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,IntrCity SmartBus,AC Seater/Sleeper,22:45:00,07:55:00,09h 10m,4.5,699,20
409,Delhi Airport,Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,IntrCity SmartBus,AC Seater/Sleeper,20:45:00,05:20:00,08h 35m,4.5,809,17
410,Delhi Airport,Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,Yolo Bus,AC Seater/Sleeper,23:50:00,06:49:00,06h 59m,4.5,1130,14
411,Delhi Airport,Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,IntrCity SmartBus,AC Seater/Sleeper,21:00:00,05:05:00,08h 05m,4.5,809,16
412,Delhi Airport,Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,Laxmi holidays,Non AC Seater/Sleeper,22:00:00,06:10:00,08h 10m,4.5,691,11
413,Delhi Airport,Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,Yolo Bus,AC Seater/Sleeper,23:20:00,07:04:00,07h 44m,4.5,700,19
414,Delhi Airport,Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,New Navyug Travels,AC Sleeper,22:45:00,06:10:00,07h 25m,4.5,875,6
415,Delhi Airport,Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,Laxmi holidays,AC Sleeper,23:00:00,07:00:00,08h 00m,4.5,800,16
416,Delhi Airport,Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,RS YADAV SMART BUS,AC Seater/Sleeper,22:30:00,05:50:00,07h 20m,4.5,799,8
417,Delhi Airport,Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,IntrCity SmartBus,AC Seater/Sleeper,23:30:00,07:20:00,07h 50m,4.5,799,23
418,Delhi Airport,Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,Laxmi holidays,AC Sleeper,18:30:00,02:00:00,07h 30m,4.5,1724,7
419,Delhi Airport,Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,Golden Temple Express Volvo,AC Seater/Sleeper,23:13:00,06:10:00,06h 57m,4.5,1099,2
420,Delhi Airport,Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,IntrCity SmartBus,AC Seater/Sleeper,22:00:00,08:05:00,10h 05m,4.5,789,15
421,Delhi Airport,Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,FlixBus,AC Sleeper,21:00:00,05:25:00,08h 25m,4.5,1219.64,4
422,Delhi Airport,Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,Golden Temple Express Volvo,AC Semi Sleeper,22:50:00,06:17:00,07h 27m,4.5,899,16
423,Delhi Airport,Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,IntrCity SmartBus,AC Seater/Sleeper,21:30:00,07:45:00,10h 15m,4.5,1069,11
424,Delhi Airport,Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,IntrCity SmartBus,AC Seater/Sleeper,23:58:00,08:00:00,08h 02m,4.5,959,13
425,Delhi Airport,Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,ADTC tour and Travels,AC Semi Sleeper,22:25:00,05:00:00,06h 35m,4.5,799,17
426,Delhi Airport,Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,Muskan Tour And Travels private Limited,AC Semi Sleeper,22:40:00,05:10:00,06h 30m,4.5,1099,9
427,Delhi Airport,Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,Ram Dalal Holidays,AC Sleeper,18:30:00,02:00:00,07h 30m,4.5,1200,10
428,Delhi Airport,Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,Golden Temple Volvo Bus Service,AC Seater/Sleeper,23:40:00,07:15:00,07h 35m,4.5,886,38
429,Delhi Airport,Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,Banjara Satguru Travels,AC Seater/Sleeper,23:35:00,06:05:00,06h 30m,4.5,699,33
430,Delhi Airport,Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,Ram Dalal Holidays,AC Sleeper,19:40:00,04:10:00,08h 30m,4.5,899,5
431,Delhi Airport,Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,Golden Temple Express Volvo,AC Seater/Sleeper,23:05:00,06:12:00,07h 07m,4.5,899,16
432,Delhi Airport,Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,Ram Dalal Holidays,AC Sleeper,22:00:00,06:00:00,08h 00m,4.5,650,16
433,Delhi Airport,Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,Banjara Satguru Travels,AC Seater/Sleeper,22:40:00,06:06:00,07h 26m,4.5,751,19
434,Delhi Airport,Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,Classic Travels,AC Seater/Sleeper,21:00:00,05:15:00,08h 15m,4.5,790,21
435,Delhi Airport,Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,Big Bus,AC Seater/Sleeper,21:15:00,05:00:00,07h 45m,4.5,590,33
436,Delhi Airport,Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,CAPITAL HOLIDAYS,AC Seater/Sleeper,20:30:00,04:00:00,07h 30m,4.5,650,29
437,Delhi Airport,Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,Lavish Travels,AC Seater/Sleeper,18:15:00,03:30:00,09h 15m,4.5,699,18
438,Delhi Airport,Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,RK Holiday,AC Seater/Sleeper,18:40:00,01:40:00,07h 00m,4.5,999,31
439,Delhi Airport,Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,ADTC tour and Travels,AC Seater/Sleeper,22:40:00,05:00:00,06h 20m,4.5,749,6
440,Delhi Airport,Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,Ashok Bus Service,AC Seater/Sleeper,23:35:00,08:15:00,08h 40m,4.5,999,33
441,Delhi Airport,Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,K.S Travels,AC Semi Sleeper,23:00:00,06:15:00,07h 15m,4.5,700,30
442,Delhi Airport,Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,Deltin Travels Pvt Ltd,AC Seater/Sleeper,22:30:00,06:46:00,08h 16m,4.5,700,12
443,Delhi Airport,Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,Deltin Travels Pvt Ltd,AC Seater/Sleeper,22:30:00,06:46:00,08h 16m,4.5,700,9
444,Delhi Airport,Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,Ashok Bus Service,AC Seater/Sleeper,18:20:00,02:15:00,07h 55m,4.5,899,19
445,Delhi Airport,Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,City Land Travels,AC Seater/Sleeper,23:15:00,06:40:00,07h 25m,4.5,700,15
446,Delhi Airport,Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,Golden Temple Express Volvo,AC Semi Sleeper,22:45:00,06:35:00,07h 50m,4.5,899,18
